,time,lat,lon,ele,hr,cadence,power,dt,dist,speed_mps,speed_mps_smooth,pace_sec_km
1286,2025-04-29 19:34:44+00:00,34.60631,-98.388479,336.2,,82,,1.0,2.565017076124856,2.565017076124856,2.8219662313405722,354.36285129639947
1287,2025-04-29 19:34:45+00:00,34.606309,-98.388511,336.2,168.0,82,,1.0,2.9308024307297664,2.9308024307297664,2.7853823707779197,359.01713548962886
1288,2025-04-29 19:34:46+00:00,34.606309,-98.388541,336.2,168.0,82,,1.0,2.74564904760831,2.74564904760831,2.838497001685815,352.2991214738254
1289,2025-04-29 19:34:47+00:00,34.606308,-98.388573,336.2,,82,,1.0,2.930802466004756,2.930802466004756,2.9844493657706543,335.0701846274335
1290,2025-04-29 19:34:48+00:00,34.606308,-98.388606,336.2,,82,,1.0,3.0202139879613856,3.0202139879613856,3.0450867321822495,328.3978710463048
1291,2025-04-29 19:34:49+00:00,34.606308,-98.388642,336.2,,82,,1.0,3.294778896549054,3.294778896549054,3.1198914386160963,320.523973245548
1292,2025-04-29 19:34:50+00:00,34.606304,-98.388677,336.3,168.0,82,,1.0,3.2339892627877402,3.2339892627877402,3.101600756017052,322.4141592240772
1293,2025-04-29 19:34:51+00:00,34.606302,-98.388711,336.3,,82,,1.0,3.119672579777547,3.119672579777547,3.1477876252234074,317.6834396281824
1294,2025-04-29 19:34:52+00:00,34.606303,-98.388742,336.3,,82,,1.0,2.8393490530095327,2.8393490530095327,3.11261203279355,321.27357648955245
1295,2025-04-29 19:34:53+00:00,34.606308,-98.388777,336.3,,82,,1.0,3.251148333993163,3.251148333993163,3.048725869927652,328.0058761149721
1296,2025-04-29 19:34:54+00:00,34.606315,-98.38881,336.3,,82,,1.0,3.118900934399766,3.118900934399766,3.003017692425065,332.9983711126448
1297,2025-04-29 19:34:55+00:00,34.606321,-98.388841,336.3,,82,,1.0,2.9145584484582505,2.9145584484582505,3.0716385389654004,325.5591396300241
1298,2025-04-29 19:34:56+00:00,34.606326,-98.388872,336.3,,82,,1.0,2.891131692264612,2.891131692264612,3.062446010780955,326.53636879789104
1299,2025-04-29 19:34:57+00:00,34.606332,-98.388906,336.4,,81,,1.0,3.182453285711211,3.182453285711211,3.1009902347280267,322.47763595028067
1300,2025-04-29 19:34:58+00:00,34.606333,-98.388941,336.4,,81,,1.0,3.2051856930709346,3.2051856930709346,3.1439914021096267,318.0670275780644
1301,2025-04-29 19:34:59+00:00,34.60633,-98.388977,336.4,,81,,1.0,3.311622054135126,3.311622054135126,3.1336347038085264,319.118242718154
1302,2025-04-29 19:35:00+00:00,34.606327,-98.389011,336.4,,81,,1.0,3.1295642853662513,3.1295642853662513,3.125816376225228,319.91642490772654
1303,2025-04-29 19:35:01+00:00,34.606328,-98.389042,336.4,169.0,81,,1.0,2.83934820075911,2.83934820075911,3.090457181307858,323.57672063807973
1304,2025-04-29 19:35:02+00:00,34.606332,-98.389076,336.4,166.0,81,,1.0,3.143361647794716,3.143361647794716,3.0358486894971315,329.39718091340166
1305,2025-04-29 19:35:03+00:00,34.606334,-98.389109,336.4,163.0,81,,1.0,3.0283897184840867,3.0283897184840867,2.9928474555935787,334.12995979164185
1306,2025-04-29 19:35:04+00:00,34.606331,-98.389142,336.4,163.0,81,,1.0,3.0385795950814933,3.0385795950814933,3.061468523882914,326.640627593872
1307,2025-04-29 19:35:05+00:00,34.606325,-98.389173,336.4,165.0,82,,1.0,2.9145581158484872,2.9145581158484872,3.0252509528190177,330.5510900073168
1308,2025-04-29 19:35:06+00:00,34.606319,-98.389207,336.5,166.0,82,,1.0,3.1824535422057862,3.1824535422057862,3.0057334600291328,332.69749739895684
1309,2025-04-29 19:35:07+00:00,34.606315,-98.389239,336.5,167.0,82,,1.0,2.9622737924752354,2.9622737924752354,2.967192156187435,337.0189550800467
1310,2025-04-29 19:35:08+00:00,34.606314,-98.389271,336.5,,83,,1.0,2.9308022545346626,2.9308022545346626,3.026474042402217,330.4175043266736
1311,2025-04-29 19:35:09+00:00,34.606316,-98.389302,336.5,165.0,83,,1.0,2.845873075873004,2.845873075873004,3.067243391485649,326.0256433434323
1312,2025-04-29 19:35:10+00:00,34.606314,-98.389337,336.5,163.0,83,,1.0,3.2109675469223973,3.2109675469223973,3.060949083897534,326.69605818032454
1313,2025-04-29 19:35:11+00:00,34.606314,-98.389374,336.6,162.0,83,,1.0,3.3863002876229458,3.3863002876229458,2.989236084442721,334.53363058355717
1314,2025-04-29 19:35:12+00:00,34.606315,-98.389406,336.6,,82,,1.0,2.9308022545346626,2.9308022545346626,3.1901287024093024,313.46697681656644
1315,2025-04-29 19:35:13+00:00,34.606317,-98.389434,336.6,,82,,1.0,2.5722372572605954,2.5722372572605954,3.2128681414947557,311.2483786946699
1316,2025-04-29 19:35:14+00:00,34.606315,-98.389476,336.7,167.0,82,,1.0,3.8503361657059103,3.8503361657059103,3.1461659043429533,317.847192552562
1317,2025-04-29 19:35:15+00:00,34.606311,-98.389512,336.7,169.0,82,,1.0,3.3246647423496634,3.3246647423496634,3.167721567677251,315.6843108320456
1318,2025-04-29 19:35:16+00:00,34.606307,-98.389545,336.8,,82,,1.0,3.052789101863935,3.052789101863935,3.315598756021042,301.6046492911803
1319,2025-04-29 19:35:17+00:00,34.606304,-98.389578,336.8,,82,,1.0,3.0385805712061513,3.0385805712061513,3.187725147976948,313.7033318680684
1320,2025-04-29 19:35:18+00:00,34.606301,-98.389614,336.9,,83,,1.0,3.3116231989795493,3.3116231989795493,3.2033306037650755,312.17508390318415
1321,2025-04-29 19:35:19+00:00,34.606299,-98.389649,336.9,,83,,1.0,3.210968125485441,3.210968125485441,3.1423528214412633,318.23288370952014
1322,2025-04-29 19:35:20+00:00,34.606296,-98.389686,336.9,,83,,1.0,3.4026920212902985,3.4026920212902985,3.3449249412035713,298.9603705846326
1323,2025-04-29 19:35:21+00:00,34.606295,-98.389716,337.0,,83,,1.0,2.7479001902448763,2.7479001902448763,3.1994456755025427,312.5541426306381
1324,2025-04-29 19:35:22+00:00,34.606299,-98.38976,337.0,,83,,1.0,4.05144117001769,4.05144117001769,3.4187044763014867,292.50846539442523
1325,2025-04-29 19:35:23+00:00,34.606302,-98.389788,337.0,,83,,1.0,2.584226870474408,2.584226870474408,3.4369228697172987,290.957940549377
1326,2025-04-29 19:35:24+00:00,34.606304,-98.389835,337.1,,83,,1.0,4.307262129480161,4.307262129480161,3.5160153170155253,284.41286793051376
1327,2025-04-29 19:35:25+00:00,34.606307,-98.389873,337.1,,84,,1.0,3.4937839883693576,3.4937839883693576,3.3844460951899378,295.4693240413035
1328,2025-04-29 19:35:26+00:00,34.606311,-98.389907,337.2,,84,,1.0,3.1433624267360103,3.1433624267360103,3.5086380062136846,285.01087836050124
1329,2025-04-29 19:35:27+00:00,34.606313,-98.389944,337.2,,85,,1.0,3.3935950608897536,3.3935950608897536,3.25286365461397,307.4214311385498
1330,2025-04-29 19:35:28+00:00,34.606314,-98.389979,337.2,,85,,1.0,3.2051864255931393,3.2051864255931393,3.2328258284242963,309.3269025530545
1331,2025-04-29 19:35:29+00:00,34.606316,-98.390012,337.3,,85,,1.0,3.028390371481589,3.028390371481589,3.2631090427683596,306.45620078684806
1332,2025-04-29 19:35:30+00:00,34.606318,-98.390049,337.3,176.0,85,,1.0,3.3935948574209887,3.3935948574209887,3.2467145598496367,308.00367003815467
1333,2025-04-29 19:35:31+00:00,34.606318,-98.390085,337.4,177.0,85,,1.0,3.294778498456328,3.294778498456328,3.1918377188428755,313.2991361360709
1334,2025-04-29 19:35:32+00:00,34.606315,-98.390121,337.4,,85,,1.0,3.311622646296139,3.311622646296139,3.21207260595151,311.3254657279986
1335,2025-04-29 19:35:33+00:00,34.606316,-98.390153,337.4,178.0,85,,1.0,2.9308022205593316,2.9308022205593316,3.1592666182290534,316.5291571879287
1336,2025-04-29 19:35:34+00:00,34.606313,-98.390187,337.5,179.0,84,,1.0,3.1295648070247624,3.1295648070247624,3.122658028292613,320.2399977645883
1337,2025-04-29 19:35:35+00:00,34.60631,-98.390221,337.5,179.0,84,,1.0,3.129564918808705,3.129564918808705,3.020608315814536,331.05914287676865
1338,2025-04-29 19:35:36+00:00,34.60631,-98.390255,337.5,179.0,83,,1.0,3.111735548774126,3.111735548774126,2.9425279741482337,339.8438379466783
1339,2025-04-29 19:35:37+00:00,34.606305,-98.390285,337.5,,83,,1.0,2.8013740839057553,2.8013740839057553,2.5878762620524554,386.4172389783798
1340,2025-04-29 19:35:38+00:00,34.606297,-98.390311,337.5,179.0,82,,1.0,2.54040051222782,2.54040051222782,2.080453939161256,480.66433059467505
1341,2025-04-29 19:35:39+00:00,34.606293,-98.390325,337.5,180.0,81,,1.0,1.356306246545869,1.356306246545869,1.528773134798674,654.1192916316463
1342,2025-04-29 19:35:40+00:00,34.606291,-98.390331,337.5,178.0,81,,1.0,0.5924533043527106,0.5924533043527106,0.9907373032902866,1009.3492964067785
1343,2025-04-29 19:35:41+00:00,34.606289,-98.390334,337.5,,69,,1.0,0.3533315269612144,0.3533315269612144,0.5307543777238319,1884.1106959655285
1344,2025-04-29 19:35:42+00:00,34.606288,-98.390334,337.5,,69,,1.0,0.11119492636381853,0.11119492636381853,0.27067131702579683,3694.517804798257
1345,2025-04-29 19:35:43+00:00,34.60629,-98.390333,337.5,180.0,0,,1.0,0.24048588439554708,0.24048588439554708,0.15218065615525472,6571.137391994156
1346,2025-04-29 19:35:59+00:00,34.606282,-98.390332,337.5,,0,,16.0,0.8942550888910973,0.05589094305569358,0.1547316825587747,6462.800529685644
1347,2025-04-29 19:36:00+00:00,34.606282,-98.390332,337.5,164.0,0,,1.0,0.0,0.0,0.7199176302933272,1389.0477992496926
1348,2025-04-29 19:36:01+00:00,34.606282,-98.390336,337.5,,49,,1.0,0.36608665897881437,0.36608665897881437,1.3128579701209495,761.6970173154931
1349,2025-04-29 19:36:02+00:00,34.606284,-98.390368,337.5,162.0,77,,1.0,2.937124665036581,2.937124665036581,2.018659591471827,495.37822237323775
1350,2025-04-29 19:36:03+00:00,34.606283,-98.390403,337.5,161.0,87,,1.0,3.2051875835336587,3.2051875835336587,2.7874415376431267,358.75191873818915
1351,2025-04-29 19:36:04+00:00,34.606286,-98.390442,337.5,162.0,86,,1.0,3.584899049810082,3.584899049810082,3.306679166615383,302.41821162939425
1352,2025-04-29 19:36:05+00:00,34.606286,-98.390484,337.5,161.0,85,,1.0,3.843909730856498,3.843909730856498,3.488357730391948,286.6678469606502
1353,2025-04-29 19:36:06+00:00,34.60629,-98.390516,337.5,,85,,1.0,2.9622748038400957,2.9622748038400957,3.7819000877330984,264.41735022127676
1354,2025-04-29 19:36:07+00:00,34.606291,-98.390558,337.6,163.0,85,,1.0,3.8455174839194037,3.8455174839194037,3.6754782564755795,272.0734364944662
1355,2025-04-29 19:36:08+00:00,34.606289,-98.390609,337.6,163.0,85,,1.0,4.672899370239414,4.672899370239414,3.7989888879366376,263.22793498433595
1356,2025-04-29 19:36:09+00:00,34.606285,-98.390642,337.6,163.0,85,,1.0,3.0527898935224855,3.0527898935224855,3.9327664114236156,254.2739373218995
1357,2025-04-29 19:36:10+00:00,34.606278,-98.39069,337.5,,85,,1.0,4.461462888161787,4.461462888161787,3.82598780734957,261.37040951333927
1358,2025-04-29 19:36:11+00:00,34.606272,-98.390729,337.5,,85,,1.0,3.631162421274989,3.631162421274989,3.6083878890401984,277.1320685997513
1359,2025-04-29 19:36:12+00:00,34.606269,-98.390765,337.5,164.0,84,,1.0,3.3116244635491716,3.3116244635491716,3.693394695772574,270.75362434039096
1360,2025-04-29 19:36:13+00:00,34.606266,-98.390804,337.5,164.0,84,,1.0,3.5848997786925567,3.5848997786925567,3.4238467789954172,292.06914460506545
1361,2025-04-29 19:36:14+00:00,34.606266,-98.390842,337.5,,84,,1.0,3.477823927184363,3.477823927184363,3.3763336973185742,296.1792552656104
1362,2025-04-29 19:36:15+00:00,34.606265,-98.390876,337.5,,83,,1.0,3.113723304276004,3.113723304276004,3.3180519295542927,301.3816604534963
1363,2025-04-29 19:36:16+00:00,34.606263,-98.390913,337.5,,83,,1.0,3.3935970128907766,3.3935970128907766,3.2980574164299448,303.20879042866153
1364,2025-04-29 19:36:17+00:00,34.606263,-98.390946,337.5,166.0,83,,1.0,3.0202156247277627,3.0202156247277627,3.261448783027091,306.6122041235481
1365,2025-04-29 19:36:18+00:00,34.606261,-98.390984,337.5,,83,,1.0,3.4849272130708155,3.4849272130708155,3.2427472616664685,308.3804932383456
1366,2025-04-29 19:36:19+00:00,34.606261,-98.39102,337.5,,83,,1.0,3.2947807601700956,3.2947807601700956,3.2229840111223327,310.2714740591506
1367,2025-04-29 19:36:20+00:00,34.606261,-98.391053,337.5,,83,,1.0,3.0202156974728918,3.0202156974728918,3.2782721973420346,305.0387337606628
1368,2025-04-29 19:36:21+00:00,34.606261,-98.391089,337.5,,83,,1.0,3.2947807601700956,3.2947807601700956,3.2406180656331545,308.583109686707
1369,2025-04-29 19:36:22+00:00,34.606262,-98.391125,337.5,,83,,1.0,3.2966565558262744,3.2966565558262744,3.296915355850608,303.31382279057595
1370,2025-04-29 19:36:23+00:00,34.606261,-98.391161,337.5,,83,,1.0,3.296656554526413,3.296656554526413,3.3701327224758586,296.72421899911194
1371,2025-04-29 19:36:24+00:00,34.606259,-98.3912,337.5,,83,,1.0,3.5762672112573646,3.5762672112573646,3.351828400393496,298.3446288248535
1372,2025-04-29 19:36:25+00:00,34.606259,-98.391237,337.5,,83,,1.0,3.386302530599148,3.386302530599148,3.370122628258906,296.7251077497516
1373,2025-04-29 19:36:26+00:00,34.606259,-98.391272,337.5,,83,,1.0,3.2032591497582814,3.2032591497582814,3.3697474931951374,296.75814048957625
1374,2025-04-29 19:36:27+00:00,34.606258,-98.391309,337.5,,83,,1.0,3.3881276951533237,3.3881276951533237,3.3500589033942325,298.5022140914639
1375,2025-04-29 19:36:28+00:00,34.606258,-98.391345,337.5,172.0,83,,1.0,3.294780879207572,3.294780879207572,3.3870139023282975,295.2453189851335
1376,2025-04-29 19:36:29+00:00,34.606258,-98.391383,337.5,172.0,83,,1.0,3.477824262252837,3.477824262252837,3.4785355923585497,287.4772942374784
1377,2025-04-29 19:36:30+00:00,34.606259,-98.391422,337.4,172.0,83,,1.0,3.571077525269473,3.571077525269473,3.460241380095801,288.9971797205413
1378,2025-04-29 19:36:31+00:00,34.606259,-98.391462,337.4,172.0,84,,1.0,3.6608675999095457,3.6608675999095457,3.3870240132897904,295.2444376172898
1379,2025-04-29 19:36:32+00:00,34.60626,-98.391498,337.4,171.0,83,,1.0,3.296656633839576,3.296656633839576,3.2788842485906935,304.98179386168107
1380,2025-04-29 19:36:33+00:00,34.60626,-98.39153,337.4,,84,,1.0,2.9286940451775205,2.9286940451775205,3.205706429874553,311.94372344292685
1381,2025-04-29 19:36:34+00:00,34.606262,-98.391562,337.4,167.0,84,,1.0,2.9371254387573518,2.9371254387573518,3.1358578892097513,318.8920019114782
1382,2025-04-29 19:36:35+00:00,34.606261,-98.391597,337.3,165.0,84,,1.0,3.2051884316887724,3.2051884316887724,3.1051994410249955,322.0405062516403
1383,2025-04-29 19:36:36+00:00,34.606258,-98.391633,337.3,164.0,85,,1.0,3.3116248965855366,3.3116248965855366,3.1453740554343974,317.92721068333896
1384,2025-04-29 19:36:37+00:00,34.606254,-98.391667,337.3,163.0,85,,1.0,3.143364392915795,3.143364392915795,3.202065427144928,312.2984282340647
1385,2025-04-29 19:36:38+00:00,34.606251,-98.391701,337.3,,85,,1.0,3.129567117224531,3.129567117224531,3.2441054057057053,308.25138981033365
1386,2025-04-29 19:36:39+00:00,34.606248,-98.391736,337.3,158.0,85,,1.0,3.2205822973100044,3.2205822973100044,3.2422360936551144,308.42911222811546
1387,2025-04-29 19:36:40+00:00,34.606244,-98.391773,337.3,159.0,85,,1.0,3.4153883244926564,3.4153883244926564,3.1879282504273854,313.683345873903
1388,2025-04-29 19:36:41+00:00,34.606242,-98.391809,337.3,160.0,85,,1.0,3.302278336332586,3.302278336332586,3.2061313862050427,311.90237689655515
1389,2025-04-29 19:36:42+00:00,34.606238,-98.39184,337.3,,85,,1.0,2.871825176777149,2.871825176777149,3.1847598123089815,313.99542161234143
1390,2025-04-29 19:36:43+00:00,34.606235,-98.391875,337.3,,85,,1.0,3.2205827961128186,3.2205827961128186,3.1610136647952,316.3542160975724
1391,2025-04-29 19:36:44+00:00,34.606236,-98.391909,337.4,162.0,85,,1.0,3.1137244278296983,3.1137244278296983,3.1415958917966003,318.3095580851823
1392,2025-04-29 19:36:45+00:00,34.606235,-98.391945,337.4,160.0,85,,1.0,3.296657586923747,3.296657586923747,3.1529698486223854,317.16129490959963
1393,2025-04-29 19:36:46+00:00,34.606234,-98.39198,337.5,,85,,1.0,3.2051894713395868,3.2051894713395868,3.204773766378441,312.0345063015326
1394,2025-04-29 19:36:47+00:00,34.606234,-98.392012,337.5,,85,,1.0,2.9286949609060766,2.9286949609060766,3.259654607336297,306.78096929329985
1395,2025-04-29 19:36:48+00:00,34.606235,-98.39205,337.6,,85,,1.0,3.4796023848930955,3.4796023848930955,3.4252185264022614,291.9521753989716
1396,2025-04-29 19:36:49+00:00,34.606236,-98.392087,337.7,163.0,85,,1.0,3.38812863261898,3.38812863261898,3.4431369984357554,290.4328234555604
1397,2025-04-29 19:36:50+00:00,34.606234,-98.392132,337.7,,85,,1.0,4.124477182253567,4.124477182253567,3.463076675450524,288.7605715140299
1398,2025-04-29 19:36:51+00:00,34.606234,-98.392168,337.7,,85,,1.0,3.2947818315070574,3.2947818315070574,3.3716087915743103,296.59431500446067
1399,2025-04-29 19:36:52+00:00,34.606232,-98.392201,337.7,,85,,1.0,3.0283933459799206,3.0283933459799206,3.316330751916835,301.5380777149569
1400,2025-04-29 19:36:53+00:00,34.606233,-98.392234,337.7,,85,,1.0,3.022262965512025,3.022262965512025,3.1336294482859492,319.11877792282866
1401,2025-04-29 19:36:54+00:00,34.606233,-98.392268,337.7,,85,,1.0,3.111738434331605,3.111738434331605,3.134004599369287,319.08057831224886
1402,2025-04-29 19:36:55+00:00,34.606235,-98.392303,337.7,,85,,1.0,3.210970664099138,3.210970664099138,3.152260954489067,317.2326195189905
1403,2025-04-29 19:36:56+00:00,34.606236,-98.392339,337.7,,85,,1.0,3.296657586923747,3.296657586923747,3.225434103949037,310.0357867412815
1404,2025-04-29 19:36:57+00:00,34.606234,-98.392373,337.7,,84,,1.0,3.1196751215788203,3.1196751215788203,3.195541747454562,312.9359836392559
1405,2025-04-29 19:36:58+00:00,34.606233,-98.39241,337.8,174.0,84,,1.0,3.3881287128118758,3.3881287128118758,3.2126791158915586,311.26669173198377
1406,2025-04-29 19:36:59+00:00,34.606237,-98.392442,337.8,174.0,84,,1.0,2.9622766518592316,2.9622766518592316,3.200145955463165,312.4857471868865
1407,2025-04-29 19:37:00+00:00,34.606238,-98.392478,337.8,175.0,84,,1.0,3.2966575062841197,3.2966575062841197,3.2172487639893332,310.82458129846856
1408,2025-04-29 19:37:01+00:00,34.606242,-98.392513,337.8,175.0,84,,1.0,3.233991784781777,3.233991784781777,3.163557978459797,316.0997860032449
1409,2025-04-29 19:37:02+00:00,34.606243,-98.392548,337.9,,84,,1.0,3.2051891642096626,3.2051891642096626,3.195037590169027,312.98536301323986
1410,2025-04-29 19:37:03+00:00,34.606245,-98.392582,338.0,174.0,84,,1.0,3.1196747851641966,3.1196747851641966,3.048709886461049,328.00759575087113
1411,2025-04-29 19:37:04+00:00,34.606247,-98.392616,338.1,174.0,84,,1.0,3.1196747104053806,3.1196747104053806,3.171015414981833,315.35639822984876
1412,2025-04-29 19:37:05+00:00,34.606248,-98.392644,338.1,174.0,84,,1.0,2.5650189877442284,2.5650189877442284,3.2258979419045097,309.9912080323343
1413,2025-04-29 19:37:06+00:00,34.606249,-98.392686,338.2,,84,,1.0,3.8455194273856965,3.8455194273856965,3.298948552890465,303.12688542045385
1414,2025-04-29 19:37:07+00:00,34.606248,-98.392724,338.2,,83,,1.0,3.4796017988230483,3.4796017988230483,3.353733168023571,298.1751826694436
1415,2025-04-29 19:37:08+00:00,34.606246,-98.392762,338.3,174.0,83,,1.0,3.4849278400939725,3.4849278400939725,3.4813813161572376,287.242306770292
1416,2025-04-29 19:37:09+00:00,34.606244,-98.392799,338.2,174.0,83,,1.0,3.3935977860709086,3.3935977860709086,3.426493056035722,291.843579907017
1417,2025-04-29 19:37:10+00:00,34.606244,-98.392834,338.2,175.0,83,,1.0,3.203259728412564,3.203259728412564,3.4444419986590873,290.32278679370927
1418,2025-04-29 19:37:11+00:00,34.606245,-98.392873,338.3,,83,,1.0,3.571078126778117,3.571078126778117,3.4644365918151734,288.64722257077165
1419,2025-04-29 19:37:12+00:00,34.606245,-98.392912,338.4,,83,,1.0,3.5693465119398744,3.5693465119398744,3.5192404219709736,284.152226076087
1420,2025-04-29 19:37:13+00:00,34.606242,-98.392951,338.4,174.0,83,,1.0,3.5849008058744043,3.5849008058744043,3.449931756557892,289.8608061156932
1421,2025-04-29 19:37:14+00:00,34.606244,-98.392991,338.4,173.0,83,,1.0,3.6676169368499076,3.6676169368499076,3.5788897292688864,279.4162647208147
1422,2025-04-29 19:37:15+00:00,34.606247,-98.393022,338.4,,83,,1.0,2.856716401347157,2.856716401347157,3.5299538629498186,283.2898215741399
1423,2025-04-29 19:37:16+00:00,34.606249,-98.393068,338.4,,83,,1.0,4.2158679903330905,4.2158679903330905,3.4752987444986574,287.7450468346021
1424,2025-04-29 19:37:17+00:00,34.606253,-98.393104,338.4,,83,,1.0,3.3246671803445333,3.3246671803445333,3.476982369577258,287.6057148721128
1425,2025-04-29 19:37:18+00:00,34.60625,-98.39314,338.4,167.0,83,,1.0,3.3116252136185986,3.3116252136185986,3.6068692761697276,277.248750490325
1426,2025-04-29 19:37:19+00:00,34.606247,-98.39318,338.5,,83,,1.0,3.67603506224291,3.67603506224291,3.4241513532980803,292.04316539244627
1427,2025-04-29 19:37:20+00:00,34.606243,-98.393218,338.6,,83,,1.0,3.5061509343095056,3.5061509343095056,3.4274901351980818,291.75868071235396
1428,2025-04-29 19:37:21+00:00,34.606241,-98.393254,338.6,,83,,1.0,3.3022783759748555,3.3022783759748555,3.5815347831829074,279.2099087507118
1429,2025-04-29 19:37:22+00:00,34.606236,-98.39329,338.6,,83,,1.0,3.3413610898445385,3.3413610898445385,3.547558065613637,281.8840400930902
1430,2025-04-29 19:37:23+00:00,34.60623,-98.393334,338.7,,84,,1.0,4.081848453542726,4.081848453542726,3.515027999434024,284.49275515330635
1431,2025-04-29 19:37:24+00:00,34.606234,-98.393372,338.6,,84,,1.0,3.50615147439656,3.50615147439656,3.6080100308445346,277.16109197344105
1432,2025-04-29 19:37:25+00:00,34.606245,-98.393406,338.6,,83,,1.0,3.34350060341144,3.34350060341144,3.652576625322618,273.779335132134
1433,2025-04-29 19:37:26+00:00,34.606242,-98.393447,338.6,,83,,1.0,3.767188533027409,3.767188533027409,3.518757958778121,284.19118669567354
1434,2025-04-29 19:37:27+00:00,34.606252,-98.393484,338.5,,83,,1.0,3.5641940622349537,3.5641940622349537,3.5237444169705983,283.78902714508195
1435,2025-04-29 19:37:28+00:00,34.60626,-98.39352,338.5,165.0,83,,1.0,3.412755120820242,3.412755120820242,3.574631543157179,279.74911202086633
1436,2025-04-29 19:37:29+00:00,34.606269,-98.393557,338.5,160.0,83,,1.0,3.5310837653589444,3.5310837653589444,3.726865699491905,268.3219843785444
1437,2025-04-29 19:37:30+00:00,34.606282,-98.393593,338.5,157.0,83,,1.0,3.5979362343443437,3.5979362343443437,3.856716480331113,259.2879215000389
1438,2025-04-29 19:37:31+00:00,34.606297,-98.393639,338.6,,83,,1.0,4.52835931470104,4.52835931470104,4.116013741229057,242.95351348885347
1439,2025-04-29 19:37:32+00:00,34.606305,-98.393684,338.6,158.0,84,,1.0,4.213447966430996,4.213447966430996,4.280386635271988,233.62375533079785
1440,2025-04-29 19:37:33+00:00,34.606315,-98.393734,338.6,156.0,85,,1.0,4.709241425309963,4.709241425309963,4.407484279838852,226.88679902371936
1441,2025-04-29 19:37:34+00:00,34.606321,-98.393781,338.6,154.0,85,,1.0,4.352948235573597,4.352948235573597,4.325506972204146,231.18677334842684
1442,2025-04-29 19:37:35+00:00,34.606325,-98.393827,338.6,,86,,1.0,4.233424457178662,4.233424457178662,4.2885145961891125,233.1809715393359
1443,2025-04-29 19:37:36+00:00,34.606325,-98.393872,338.6,,86,,1.0,4.118472776527516,4.118472776527516,4.115769493254252,242.96793142546016
1444,2025-04-29 19:37:37+00:00,34.606324,-98.393916,338.6,153.0,86,,1.0,4.028486086355827,4.028486086355827,3.996973964385223,250.18927041067445
1445,2025-04-29 19:37:38+00:00,34.606325,-98.393958,338.7,153.0,85,,1.0,3.8455159106356556,3.8455159106356556,3.865541931725602,258.6959390590788
1446,2025-04-29 19:37:39+00:00,34.606327,-98.393999,338.7,,85,,1.0,3.758970591228452,3.758970591228452,3.7194723448188243,268.855339492707
1447,2025-04-29 19:37:40+00:00,34.606329,-98.394038,338.7,,84,,1.0,3.5762642938805604,3.5762642938805604,3.609694825889581,277.0317293383819
1448,2025-04-29 19:37:41+00:00,34.606328,-98.394075,338.7,,84,,1.0,3.3881248419936263,3.3881248419936263,3.519310541738318,284.1465645444471
1449,2025-04-29 19:37:42+00:00,34.606327,-98.394113,338.7,158.0,84,,1.0,3.4795984917096074,3.4795984917096074,3.4630807147030835,288.760234710769
1450,2025-04-29 19:37:43+00:00,34.606325,-98.39415,338.7,158.0,83,,1.0,3.3935944898793444,3.3935944898793444,3.391943747520531,294.8162099477586
1451,2025-04-29 19:37:44+00:00,34.606325,-98.394188,338.8,,83,,1.0,3.477821456052279,3.477821456052279,3.3089901735958107,302.2070019970234
1452,2025-04-29 19:37:45+00:00,34.606322,-98.394223,338.8,,83,,1.0,3.2205794579678,3.2205794579678,3.237000363590088,308.92798507162394
1453,2025-04-29 19:37:46+00:00,34.606314,-98.394254,338.8,,83,,1.0,2.973356972370023,2.973356972370023,3.1852221515819457,313.94984475520755
1454,2025-04-29 19:37:47+00:00,34.606298,-98.394282,338.8,153.0,83,,1.0,3.119649441680994,3.119649441680994,3.14135659295824,318.3338059237306
1455,2025-04-29 19:37:48+00:00,34.606283,-98.394311,338.8,,82,,1.0,3.134703429838634,3.134703429838634,3.162137171638507,316.2418154939925
1456,2025-04-29 19:37:49+00:00,34.606272,-98.394344,338.8,,82,,1.0,3.258493662933749,3.258493662933749,3.084311383845095,324.2214794646764
1457,2025-04-29 19:37:50+00:00,34.606264,-98.394379,338.8,,81,,1.0,3.3244823513691344,3.3244823513691344,3.266999578029324,306.09125471733506
1458,2025-04-29 19:37:51+00:00,34.606261,-98.394407,338.8,,81,,1.0,2.584228033402962,2.584228033402962,3.3370443678648045,299.66637831664383
1459,2025-04-29 19:37:52+00:00,34.606259,-98.394451,338.8,,81,,1.0,4.033090412602142,4.033090412602142,3.381265928063212,295.74722050116884
1460,2025-04-29 19:37:53+00:00,34.606257,-98.394489,338.8,,81,,1.0,3.484927379016037,3.484927379016037,3.342282843973032,299.19670078289425
1461,2025-04-29 19:37:54+00:00,34.606256,-98.394527,338.9,,81,,1.0,3.479601463925785,3.479601463925785,3.4513506011193273,289.74164481455006
1462,2025-04-29 19:37:55+00:00,34.606259,-98.394561,338.9,,81,,1.0,3.129566930918232,3.129566930918232,3.2491849008775278,307.769496198854
1463,2025-04-29 19:37:56+00:00,34.606262,-98.394595,338.9,,82,,1.0,3.129566819134441,3.129566819134441,3.1383602498321337,318.63773448363315
1464,2025-04-29 19:37:57+00:00,34.606261,-98.394628,338.9,164.0,81,,1.0,3.0222619113931426,3.0222619113931426,3.02860078180479,330.1854790528333
