category,Activity,Body,Heart,Heart,Heart,Heart,Heart + Lungs,Metabolism,Recovery,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Vitals
name,Strain Score,Skin Temperature,Avg Heart Rate,Heart Rate Variability,Max Heart Rate,Resting Heart Rate,Blood Oxygenation,Total Calories Burned,Recovery Score,Deep Sleep,Deep Sleep Percent,Light Sleep,Light Sleep Percent,Nap Count,Nap Sleep,REM Sleep,REM Sleep Percent,Sleep End Time,Sleep Start Time,Time Awake,Time in Bed,Total Sleep,Sleep Consistency,Sleep Cycles,Sleep Disturbances,Sleep Disturbances / Hour,Sleep Disturbances Duration,Sleep Onset Latency,Sleep Score,Time Asleep Percent,Time Awake Percent,Sleep Respiratory Rate
units,,Fahrenheit,Beats / min,Milliseconds,Beats / min,Beats / min,%,Calories,%,Hours,%,Hours,%,Naps,Hours,Hours,%,24-hour time,24-hour time,Hours,Hours,Hours,%,Cycles,Disturbances,Disturbances,Minutes,Minutes,%,%,%,Breaths / min
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30,1.1827391806473229,,73.0,,105.0,,,82.79162930257006,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-01,17.521523233555364,93.74,77.0,72.7822,187.0,65.0,91.42857,2623.8287785313096,57.0,1.5642347222222222,19.573797793217228,3.876335,48.505890062956695,,,2.5509030555555556,31.920312143826084,9.733333333333333,0.8833333333333333,0.8342550000000001,8.813919444444444,7.991472777777777,,4.0,9.0,1.021112123468844,18.120616666666667,0.0,99.0,90.54746508157024,9.452534918429766,18.28125
2023-05-02,4.152011582364188,93.56,65.0,83.52668,122.0,62.0,91.333336,1818.8450888055688,70.0,1.9412569444444443,21.210145153841363,4.379851666666667,47.85419563759999,,,2.831383888888889,30.93565920855864,8.783333333333333,-1.533333333333335,1.0989677777777778,10.23774638888889,9.1524925,,7.0,13.0,1.2698107089377608,30.073033333333335,2.8679,100.0,89.27989039610264,10.720109603897352,17.519531
2023-05-03,15.89518227727718,93.686,72.0,127.00237,173.0,55.0,94.25,2776.0920041377867,98.0,2.398493333333333,26.00080695291202,3.6338250000000003,39.392388968768806,,,3.1923697222222227,34.60680407831918,8.366666666666667,-1.4333333333333336,0.5936027777777777,9.805149166666666,9.224688055555555,,6.0,16.0,1.6317956747045919,35.31196666666666,0.0,100.0,93.95411291176585,6.045887088234156,17.8125
2023-05-04,15.383089385206995,93.91999999999999,75.0,80.98703,172.0,62.0,95.291664,2966.316996295411,57.0,1.7086238888888892,19.00036289155251,4.5087319444444445,50.13832692043705,,,2.775229722222222,30.861310188010442,8.816666666666666,-2.0666666666666664,1.9179827777777778,10.895966944444444,8.992585555555557,80.0,11.0,16.0,1.4684332360385843,31.4669,1.4259333333333333,100.0,82.42087195478105,17.57912804521895,17.402344
2023-05-05,4.950977396535586,92.96299760000001,71.0,76.75292999999999,145.0,64.0,89.85714,1798.2841768866515,52.0,2.2460875000000002,26.820890064208612,3.1765936111111106,37.93221235694449,,,2.9517147222222224,35.2468975788469,9.016666666666667,-0.08333333333333215,0.7379980555555556,9.100193611111111,8.374395833333333,76.0,5.0,18.0,1.977979894628005,35.76106666666667,0.0,99.0,91.90116159865053,8.098838401349468,17.988281
2023-05-06,13.894638643219682,93.74,69.0,117.48408,186.0,56.0,84.0,2285.725055643523,92.0,2.510793888888889,28.955596332720436,2.9038591666666664,33.48860064108229,,,3.2565338888888893,37.55580302619727,8.633333333333333,-0.8666666666666671,0.8422794444444446,9.50072861111111,8.671186944444445,85.0,7.0,16.0,1.6840813641690582,34.35111666666667,0.0,100.0,91.14645062047865,8.85354937952135,16.904297
2023-05-07,16.121672260608705,93.91999999999999,72.0,115.139484,190.0,56.0,90.5,2534.3297662972036,88.0,1.684553611111111,22.436661882289524,3.056272777777778,40.706664651543,,,2.7672138888888886,36.85667346616747,7.75,-0.6166666666666671,0.8583244444444443,8.355169166666666,7.508040277777778,89.0,8.0,15.0,1.795295786450763,31.483349999999998,0.0,90.0,89.74077185322061,10.259228146779401,16.582031
2023-05-08,4.221160639436366,93.409997,65.0,108.65012,124.0,56.0,94.5,1844.0796832053657,82.0,1.8129061111111113,21.963859456057722,3.5934297222222225,43.53539595921863,,,2.8477058333333334,34.50074458472365,8.45,-2.0500000000000007,2.2620927777777777,10.502054166666666,8.254041666666668,77.0,10.0,19.0,1.8091698727193448,40.5513,14.403566666666668,92.0,78.48931287700667,21.510687122993335,17.460938
2023-05-09,11.368627505209986,92.11999999999999,68.0,140.4442,167.0,53.0,98.5,2256.275534401888,95.0,2.109706666666667,25.362441817060876,4.347762777777778,52.26787317309763,,,1.860762222222222,22.3696850098415,8.05,-1.533333333333335,1.2754538888888889,9.580843055555556,8.318231666666666,85.0,9.0,11.0,1.148124432914234,21.933733333333333,0.0,100.0,86.70527732535184,13.294722674648153,17.197266
2023-05-10,14.697490410608323,93.56,67.0,144.26928999999998,185.0,51.0,97.22222,2542.394109255497,94.0,2.0856411111111113,23.78484179579213,4.042661944444444,46.102886191793125,,,2.6404797222222225,30.11227201241475,7.766666666666667,-1.9833333333333343,0.9545791666666668,9.710349722222222,8.768782777777776,87.0,7.0,11.0,1.1328119289901992,22.8954,18.248800000000003,100.0,90.1826223057337,9.817377694266298,17.34375
2023-05-11,4.964036818904135,94.3940012,61.0,151.74131,168.0,51.0,91.5,1924.1282825944072,92.0,1.8449930555555556,22.795645569140635,3.4490583333333333,42.61452967381649,,,2.7995691666666667,34.58982475704288,8.483333333333333,-0.14999999999999858,0.5454819444444444,8.627544722222222,8.093620555555555,76.0,7.0,10.0,1.159078315090353,19.546983333333333,0.0,96.0,93.68589567672748,6.314104323272521,17.226562
2023-05-12,4.975163760634003,93.02,64.0,143.19222000000002,149.0,49.0,91.0,1697.5462933571343,85.0,1.5161008333333332,24.674711364273495,2.6712308333333334,43.474581868629734,,,1.9570191666666665,31.85070676709677,7.966666666666667,1.0166666666666666,0.8021655555555556,6.937226111111111,6.144350833333333,70.0,7.0,13.0,1.8739478563598146,27.669616666666666,0.0,76.0,88.45226138329369,11.54773861670632,16.816406
2023-05-13,4.571071840967159,91.4,60.0,146.75483,127.0,48.0,95.333336,1798.412782512249,81.0,1.5642333333333334,20.33444493357535,3.697993888888889,48.072529523499874,1.0,2.093378611111111,2.4303030555555556,31.593025542924774,7.9,-1.0500000000000007,1.2914969444444444,8.972007222222222,7.692530277777778,80.0,4.0,21.0,2.340613363304743,41.480716666666666,15.364866666666668,87.0,85.62452102493752,14.37547897506247,17.329102
2023-05-14,8.615328223763592,92.48,68.0,151.35397,153.0,48.0,96.583336,2340.9505519538716,84.0,1.6209144444444445,24.58131086518767,3.585700833333333,54.377470171745465,,,1.3874775,21.04121896306686,6.283333333333333,-1.4166666666666679,1.0508469444444446,7.634715,6.594092777777778,56.0,7.0,11.0,1.4407872461512972,27.702133333333332,11.038983333333334,100.0,86.25434623912265,13.745653760877339,17.441406
2023-05-15,8.139047564174229,94.334,74.0,129.17492,157.0,53.0,95.666664,1936.0977085325046,59.0,1.5722488888888888,24.53159852509516,2.3503708333333333,36.67253580263233,,,2.4864566666666668,38.795865672272505,9.15,2.5166666666666666,0.2326291666666667,6.632821111111111,6.409076388888889,41.0,5.0,6.0,0.9045924651803096,9.517066666666667,0.0,80.0,96.49744836291214,3.5025516370878633,17.666016
2023-05-16,6.510103770289754,94.64,69.0,103.985645,143.0,57.0,93.25,1801.1359074375596,41.0,1.8129075,28.64514934637684,2.0613005555555555,32.569925526624196,,,2.4546383333333335,38.784925126998964,8.166666666666666,1.6333333333333333,0.21659166666666665,6.536676944444445,6.3288463888888895,55.0,2.0,6.0,0.9178975878713772,11.440033333333334,1.4259333333333333,72.0,96.69095231169699,3.3090476883030107,17.851562
2023-05-17,15.13233119850973,92.3,66.0,124.26855400000001,193.0,52.0,98.0,2292.170041377868,59.0,1.5161044444444443,19.168946310909877,4.195101111111111,53.04098161732813,,,2.197963888888889,27.790072071761994,9.2,-0.14999999999999858,1.4599494444444445,9.356576666666665,7.909169444444444,61.0,6.0,11.0,1.175643655995266,26.740833333333335,0.0,88.0,84.41743069163269,15.582569308367312,17.402344
2023-05-18,5.055208559988624,93.14000060000001,64.0,125.19915,116.0,52.0,93.333336,1987.4267578125,62.0,2.0615900000000003,24.041991278282985,3.681700833333333,42.935510612802354,,,2.8316644444444443,33.02249810891466,8.033333333333333,-1.533333333333335,1.018755,9.580870277777779,8.574955277777777,61.0,9.0,11.0,1.1481211707368382,25.29855,0.0,96.0,89.38101140744499,10.618988592555013,16.645508
2023-05-19,19.99760895313669,91.58000000000001,74.0,114.42971,193.0,53.0,97.5,3237.0883219556645,56.0,1.4679722222222222,23.07787909718928,2.478714444444444,38.9676803139713,,,2.4142627777777776,37.954440588839425,7.633333333333333,0.6833333333333333,0.5936016666666666,6.9452475,6.3609494444444445,74.0,4.0,13.0,1.8717835469506308,28.630983333333333,1.9065833333333333,79.0,91.4645581406644,8.535441859335597,16.809082
2023-05-20,5.961858425010436,93.715169,66.0,98.64842,134.0,57.0,92.916664,1690.8520321089268,44.0,2.254099722222222,26.31172463221504,3.1525302777777777,36.79895248016526,,,3.1602722222222224,36.88932288761969,9.916666666666666,0.6666666666666666,0.6898666666666667,9.244379722222222,8.566902222222222,69.0,7.0,19.0,2.0553028511287352,36.225633333333334,0.0,87.0,92.54743555826775,7.452564441732249,17.167969
2023-05-21,5.340863999172157,93.2,63.0,117.91082,136.0,54.0,95.5,2027.7316675131453,64.0,2.085643888888889,26.50451775575688,3.424983055555556,43.52493956075106,,,2.3583858333333336,29.970542683492063,7.25,-2.0500000000000007,1.4123705555555555,9.268966944444445,7.869012777777778,57.0,6.0,15.0,1.6183033222478556,31.00235,0.0,92.0,84.78275807784878,15.217241922151212,17.021484
2023-05-22,17.400015080168764,92.7200012,74.0,102.18146999999999,176.0,57.0,95.666664,2942.024070491754,47.0,2.0375130555555554,24.829775798208704,4.331722777777778,52.787738021580196,,,1.8366902777777778,22.38248618021109,9.233333333333333,0.08333333333333333,0.9305147222222222,9.12421027777778,8.205926111111111,68.0,8.0,13.0,1.4247808417635657,30.55365,0.0,99.0,89.81534780122104,10.184652198778963,17.43164
2023-05-23,17.906400196540815,93.74,74.0,105.978705,183.0,57.0,91.27273,2924.234481432242,53.0,2.326295,25.687204151980403,3.8664744444444445,42.694034248820316,,,2.8634711111111106,31.618761599199274,9.333333333333334,-0.75,0.994685,10.037470833333334,9.056240555555554,75.0,6.0,13.0,1.295146976350699,28.150216666666665,13.44225,100.0,90.10354823043937,9.896451769560636,17.470703
2023-05-24,4.110497214937678,92.3,63.0,97.539194,117.0,57.0,89.666664,1552.778254959369,45.0,1.957302222222222,23.35017353513474,3.882205,46.31382901412545,,,2.5428811111111114,30.33599745073981,9.25,-1.1166666666666671,1.909158611111111,10.277773611111112,8.382388333333333,82.0,8.0,15.0,1.4594600511324531,31.482983333333333,4.7905,95.0,81.44925518566761,18.550744814332386,17.734375
2023-05-25,18.75949831526007,92.68399939999999,71.0,130.19626,181.0,51.0,92.625,3398.6599340493544,88.0,2.029494166666667,19.225452696874694,5.261965277777778,49.84673826713657,,,3.264828611111111,30.92780903598874,8.966666666666667,-4.383333333333333,2.8155986111111115,13.353974999999998,10.556288055555557,59.0,10.0,17.0,1.2730291916826264,37.21895,2.8679,100.0,78.94389414674137,21.056105853258636,17.109375
2023-05-26,4.381810018361287,93.02,64.0,93.50354,119.0,59.0,92.9375,1870.8861371071343,44.0,2.1417930555555555,22.400006577253208,4.363507777777778,45.635876290001555,,,3.0562725,31.96411713274524,8.516666666666667,-3.633333333333333,2.615051111111111,12.160325833333333,9.561573333333333,73.0,11.0,27.0,2.2203352418393942,53.88126666666667,0.0,100.0,78.52400619693726,21.475993803062735,16.875
2023-05-27,4.015177902584571,91.4,59.0,119.13709,115.0,53.0,92.6875,1889.5273008036568,79.0,2.6391416666666667,25.885821276940778,3.8744936111111112,38.002677318397495,1.0,1.5639447222222222,3.6816822222222223,36.11150140466172,8.7,-2.883333333333333,1.4118097222222223,11.591585,10.195317499999998,78.0,9.0,21.0,1.811659061293171,47.7291,2.8678833333333333,100.0,87.83669985524698,12.163300144753016,16.987305
2023-05-28,4.337704942840071,93.56,63.0,105.506495,138.0,58.0,92.75,1776.5757340090224,59.0,1.5562169444444445,15.620470246226779,6.056096388888889,60.787844386755054,1.0,2.2297450000000003,2.3503633333333336,23.591685367018165,10.666666666666666,-1.6833333333333336,2.358372222222222,12.304555833333332,9.962676666666665,41.0,7.0,29.0,2.356850616374003,60.09795,8.635733333333333,100.0,80.85899793524072,19.141002064759277,18.105469
2023-05-29,15.827527444573533,93.38000000000001,72.0,141.21029,203.0,53.0,95.583336,2773.163717062022,94.0,2.831661388888889,33.11548669054793,2.9517125,34.5194508042605,,,2.7674936111111115,32.36506250519156,7.766666666666667,-2.0666666666666664,1.2192905555555555,9.757075555555556,8.5508675,40.0,8.0,13.0,1.3323664376666597,27.1889,0.0,100.0,87.52025761894163,12.479742381058376,17.109375
2023-05-30,4.483488331681754,93.2,65.0,110.576354,127.0,55.0,98.5,1747.504210608867,66.0,2.021465833333333,22.95149103005222,4.6603327777777785,52.9128834049343,,,2.1257591666666666,24.135625565013484,9.916666666666666,0.38333333333333336,0.6738197222222222,9.468687777777777,8.807557777777777,39.0,4.0,11.0,1.161723805680454,22.895266666666664,0.0,100.0,92.89322967868094,7.106770321319051,17.021484
2023-05-31,5.082985733003872,93.38000000000001,67.0,105.170995,149.0,56.0,92.28571,1843.6247787329708,57.0,1.5883030555555555,21.24552105001989,2.8958269444444444,38.73527290035315,,,2.9918130555555553,40.01920604962696,8.4,-0.466666666666665,1.3877533333333334,8.851831944444445,7.475943055555556,55.0,6.0,16.0,1.8075354458171635,34.832033333333335,15.364866666666668,95.0,84.34340175422801,15.656598245771994,17.24121
2023-06-01,1.4591743006318334,93.02,60.0,128.6599,102.0,52.0,87.0,1939.0096573255257,83.0,2.4947708333333334,27.329585734337687,3.4653794444444443,37.96235845134311,,,3.168311666666667,34.70805581431921,9.266666666666667,-0.6333333333333329,0.7460108333333334,9.861250555555555,9.128461944444444,67.0,6.0,17.0,1.7239192842963178,39.1411,0.0,100.0,92.44505656026305,7.5549434397369515,17.050781
2023-06-02,19.022584799596775,92.48,75.0,142.39754,186.0,52.0,91.166664,3078.7456213402247,94.0,1.508091388888889,19.422298200355222,3.593724722222222,46.2826017834462,,,2.662926111111111,34.295100016198575,10.066666666666666,1.3666666666666667,0.890406388888889,8.643562222222222,7.764742222222222,63.0,7.0,13.0,1.5040095351633573,27.189283333333332,0.0,99.0,89.71240785229473,10.287592147705276,17.519531
2023-06-03,5.029270190635075,92.35999939999999,69.0,105.33323999999999,123.0,57.0,95.833336,1682.0804749118665,48.0,1.732682777777778,20.82995526490123,3.633551944444444,43.68181263539963,,,2.951991388888889,35.48823209969914,9.533333333333333,-0.10000000000000142,1.2754430555555556,9.580834444444443,8.31822611111111,80.0,9.0,17.0,1.7743757183757247,35.29600000000001,2.3872500000000003,93.0,86.70536753563381,13.294632464366185,16.777344
2023-06-04,4.605418497498164,93.541379,64.0,113.15388999999999,128.0,56.0,98.333336,1886.1853050684153,65.0,1.96532,25.899479671413495,3.449337222222222,45.456230673271705,,,2.1736033333333333,28.644289655314797,7.383333333333334,-1.9499999999999993,1.7487252777777778,9.324490555555554,7.588260555555555,69.0,7.0,22.0,2.3593782275743034,47.23275,0.0,93.0,81.27098713661132,18.729012863388668,17.402344
2023-06-05,18.123999491070624,93.56,76.0,112.42802400000001,183.0,55.0,88.63636,3097.800026888145,64.0,2.4386041666666665,26.903538816808474,2.6632047222222224,29.381411137073233,,,3.9624416666666673,43.71505004611829,8.8,-1.1000000000000014,0.8663433333333332,9.917299166666668,9.064250555555557,71.0,6.0,18.0,1.815010286318713,34.31903333333333,2.3872500000000003,100.0,91.27601689257816,8.723983107421851,16.728516
2023-06-06,4.674916051586224,91.834484,66.0,98.70953,126.0,58.0,94.75,1802.1470137353608,44.0,1.7727938888888888,19.506303073541304,4.419961666666667,48.63346629509871,,,2.8955575000000002,31.860230631359986,8.716666666666667,-1.3500000000000014,0.9866752777777777,10.06150333333333,9.088313055555554,79.0,9.0,19.0,1.8883857978810987,39.5904,0.0,100.0,90.2066856542817,9.793314345718294,16.816406
2023-06-07,13.051098436818199,93.3020006,66.0,123.004474,170.0,51.0,92.333336,2474.61217584847,77.0,1.018753888888889,12.933210195301484,4.203382777777778,53.36247899441333,,,2.654901388888889,33.70431081028518,8.466666666666667,-1.6166666666666671,2.2300188888888886,10.093518611111111,7.8770380555555555,86.0,8.0,18.0,1.7833226145920318,39.1258,14.884216666666667,100.0,77.93602132503403,22.063978674965963,16.933594
2023-06-08,19.788096447351997,92.48,74.0,131.97841,197.0,52.0,91.5,3545.8482556315726,87.0,1.8289494444444443,20.615525907698103,3.6739452777777775,41.411923269699514,1.0,1.1468230555555554,3.3688141666666667,37.972550822602386,9.15,-0.3000000000000007,0.5700861111111111,9.429158055555554,8.871708888888888,78.0,6.0,14.0,1.484756106273068,28.614216666666668,0.0,100.0,93.9621003091985,6.0378996908014955,16.933594
2023-06-09,4.744970597469003,91.58000000000001,63.0,111.927345,139.0,56.0,95.28571,1710.7884715209727,63.0,1.7647724999999999,20.618538533548634,3.6977333333333333,43.202088212571624,1.0,0.8179305555555556,3.096648333333333,36.17937325387974,11.883333333333333,1.5333333333333332,1.7968419444444446,10.342131666666665,8.559154166666668,35.0,7.0,20.0,1.9338373020777953,41.01596666666667,0.0,100.0,82.64926014681886,17.35073985318114,17.519531
2023-06-10,15.473011412202588,92.84,72.0,131.07967000000002,195.0,52.0,92.21429,2582.167324554852,86.0,1.9572975,25.39114956080334,2.855453611111111,37.04252915239415,,,2.8958305555555555,37.566321286802506,8.8,-0.14999999999999858,1.187212777777778,8.883889166666668,7.708581666666666,46.0,9.0,18.0,2.0261396402307663,42.9706,0.0,100.0,86.65422424953614,13.34577575046386,16.933594
2023-06-11,4.887020524293162,92.216003,64.0,94.06468,137.0,59.0,94.5,1441.2096070969765,41.0,1.965321388888889,22.66496315351409,4.2996225,49.58516509689785,,,2.4062433333333337,27.749871749588053,9.35,-0.5166666666666657,1.179184722222222,9.837190277777779,8.671187222222223,65.0,6.0,12.0,1.2198605151623438,24.80165,2.3872333333333335,100.0,88.02903353423851,11.970966465761487,16.953125
2023-06-12,4.350210043233165,92.48,61.0,125.21688999999999,131.0,53.0,98.125,2228.313030293977,79.0,2.2781675000000003,22.648220986951635,5.157671111111112,51.27457708990267,,,2.6230861111111112,26.077201923145694,7.933333333333334,-6.0,3.7541252777777783,13.794565277777776,10.058924722222223,34.0,8.0,23.0,1.6673232926775612,48.177800000000005,1.9065833333333333,100.0,72.82189467367614,27.17810532632386,16.796875
2023-06-13,14.523999013442388,93.38000000000001,67.0,134.94845,188.0,51.0,90.2,2648.2556782534657,85.0,1.7725191666666666,23.70959746770415,3.8825097222222222,51.933284790058266,,,1.8209275,24.357117742237588,7.983333333333333,-0.38333333333333286,0.8583180555555556,8.323119722222222,7.475956388888889,52.0,6.0,13.0,1.5619143342718949,29.111633333333334,0.0,95.0,89.70134639461384,10.298653605386166,17.285156
2023-06-14,4.010982123173238,93.99199999999999,62.0,129.46376,107.0,53.0,87.0,1414.5659525125477,76.0,1.2433663888888886,21.23393591800769,3.0803363888888886,52.605302887449135,,,1.531859722222222,26.160761194543174,9.7,2.5166666666666666,1.2674275,7.113456111111111,5.8555625000000004,40.0,6.0,6.0,0.8434718519775628,11.920366666666666,0.0,68.0,82.20652422648355,17.79347577351646,17.460938
2023-06-15,8.969446699245347,92.48,66.0,128.06500000000003,172.0,50.0,91.75,2229.864466942519,77.0,1.748731388888889,19.292633895613896,4.644566944444445,51.2405336989866,,,2.6709455555555555,29.466832405399508,8.466666666666667,-2.4833333333333343,1.8530072222222222,10.902640833333333,9.064243888888887,50.0,5.0,18.0,1.6509761511144587,35.2804,11.519633333333333,99.0,83.02679673332501,16.973203266674986,16.699219
2023-06-16,7.529784504172529,93.445997,65.0,114.19596999999999,176.0,51.0,94.63333,1945.2067679702436,60.0,2.4867272222222225,26.361295728608237,2.83941,30.100015006020076,,,4.107113888888889,43.53868926537169,10.05,0.03333333333333333,0.5936044444444445,10.013435277777777,9.43325111111111,59.0,8.0,11.0,1.0985241023539292,23.37575,0.0,100.0,94.07985443536634,5.920145564633645,17.34375
2023-06-17,4.530143817658653,91.76,61.0,125.34975000000001,130.0,51.0,90.545456,1762.2897729818953,71.0,1.5241258333333334,18.305038163874414,4.780945,57.42004942792971,,,2.0211933333333336,24.274912408195874,9.033333333333333,-0.6499999999999986,1.3716975,9.684980277777777,8.326264166666666,71.0,8.0,15.0,1.5487899375920833,37.73121666666667,4.30985,100.0,85.85581643702793,14.144183562972081,16.445312
2023-06-18,13.618810860599105,92.48,68.0,121.524766,189.0,52.0,92.6,2184.975735316085,67.0,1.7808197222222222,23.54276306971186,3.6977333333333333,48.88471229025353,,,2.085638611111111,27.572524640034608,7.35,-1.3999999999999986,1.1872030555555555,8.739681944444444,7.564191666666667,75.0,8.0,18.0,2.059571516952292,38.64456666666667,4.790516666666666,96.0,86.43412743638545,13.565872563614542,16.64795
2023-06-19,10.403753289980557,94.21286,68.0,100.14252,176.0,56.0,95.5,2289.0524636263144,40.0,2.1097083333333333,23.844817720944725,3.6736633333333333,41.52129996711309,,,3.0642880555555556,34.63388231194219,7.883333333333333,-3.0500000000000007,1.7888272222222221,10.62224138888889,8.847659722222224,59.0,7.0,20.0,1.8828417908973962,39.0933,2.3872333333333335,100.0,83.18216125713813,16.817838742861866,16.171875
2023-06-20,14.619221217145212,92.7799988,69.0,136.98758,194.0,53.0,95.75,2449.1473283640057,90.0,2.1899255555555555,25.853100992059574,2.7033122222222223,31.913872011256643,,,3.577411666666667,42.233026996683776,8.766666666666667,-0.5166666666666657,0.7781063888888888,9.23637388888889,8.470649444444444,72.0,7.0,16.0,1.7322815417041069,35.792950000000005,0.0,100.0,91.58690744019293,8.413092559807069,16.699219
2023-06-21,,93.7124852,,118.604295,,55.0,96.0,,63.0,1.4118247222222222,18.8646314693487,2.9115991666666665,38.90443650765313,,,3.1605533333333335,42.23093202299817,9.566666666666666,0.9833333333333333,1.1150097222222222,8.587478055555556,7.483977222222222,59.0,7.0,14.0,1.6302807307836886,29.57633333333333,0.0,89.0,87.03324322474292,12.966756775257085,17.089844
2023-10-16,0.12248234827187877,,66.0,,100.0,,,216.95887199095512,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-17,18.80574583452404,94.28,80.0,97.47632,188.0,56.0,95.7,4104.222372430688,79.0,2.0427919444444447,25.577560545081372,3.0438944444444447,38.11224861021668,,,2.899970277777778,36.31019084470195,5.583333333333333,-2.9833333333333343,0.5848088888888888,8.571465555555557,7.986656666666667,,5.0,17.0,1.9833247756542087,34.81613333333333,0.0,94.0,93.17725906849329,6.822740931506721,17.167969
2023-10-18,11.065353480460688,94.64,76.0,52.366827,147.0,68.0,95.85714,2234.541417079947,38.0,2.0668325,26.167248759177586,2.8596411111111113,36.204646635087954,,,2.9720736111111115,37.62810460573446,8.166666666666666,-0.3999999999999986,0.6649047222222222,8.563451944444443,7.898547222222223,,6.0,10.0,1.1677533855360183,20.988666666666667,0.0,87.0,92.23555259566115,7.764447404338859,17.226562
2023-10-19,7.341650583806535,93.974,69.0,66.58766000000001,147.0,63.0,94.125,1864.5740749731117,61.0,2.87593,35.02544917791406,1.9707036111111114,24.000855088859584,,,3.364338888888889,40.97369573322635,8.15,-0.8999999999999986,0.7850772222222222,8.99604972222222,8.2109725,73.0,6.0,20.0,2.223198027751625,40.53563333333333,0.0,94.0,91.27308933961416,8.726910660385844,17.021484
2023-10-20,6.113240764532376,92.3,66.0,72.416335,147.0,62.0,90.0,1853.7080666303177,72.0,1.858545,23.4825844874025,3.757140555555556,47.47120490861384,,,2.2988819444444446,29.046210603983656,6.416666666666667,-2.6000000000000014,1.1135230555555558,9.028090555555556,7.9145675,69.0,5.0,16.0,1.7722462907900483,33.87016666666667,4.3258833333333335,96.0,87.66601809426541,12.33398190573459,17.416992
2023-10-21,14.70551163756041,93.2,76.0,87.81611000000001,163.0,59.0,92.75,2786.7340613049714,93.0,1.9306402777777778,23.512911658763123,3.9892013888888886,48.58374753992156,,,2.2911374999999996,27.903340801315313,5.55,-3.3999999999999986,0.728993611111111,8.939972777777777,8.210979166666666,65.0,5.0,15.0,1.677857458054651,33.886266666666664,5.287183333333333,100.0,91.84568421815354,8.154315781846465,17.109375
2023-10-22,6.3779005733708205,93.094484,65.0,81.8195,139.0,60.0,92.666664,2052.0203920440963,81.0,2.2831266666666665,25.584284174865303,3.444438611111111,38.59772545086344,,,3.1963766666666666,35.81799037427126,5.733333333333333,-4.033333333333335,0.8171094444444444,9.74105138888889,8.923941944444444,64.0,7.0,20.0,2.05316646032819,43.41895,0.0,100.0,91.61169147124633,8.38830852875367,17.167969
2023-10-23,17.7559620383547,92.912,81.0,82.58503999999999,195.0,61.0,88.5,3205.6154210982313,78.0,1.2977719444444447,18.121439792098986,2.9878211111111113,41.720442953280454,,,2.875934722222222,40.158117254620564,5.5,-2.333333333333332,0.6488938888888889,7.810421666666667,7.161527777777778,74.0,8.0,12.0,1.5364087256919334,23.840833333333332,0.0,91.0,91.69194805885783,8.308051941142173,17.182617
2023-10-24,7.487275387259599,94.1,71.0,60.549222,157.0,65.0,92.85714,2034.1339403083173,42.0,2.4833983333333336,23.809521780428373,4.878671944444445,46.77414990647151,,,3.0682036111111106,29.41632831310012,7.983333333333333,-3.8500000000000014,1.4179308333333334,11.84820472222222,10.430273888888888,64.0,11.0,11.0,0.9284106966322628,21.934033333333332,13.93895,100.0,88.03252588407851,11.967474115921501,17.34375
2023-10-25,19.40709640310032,93.91999999999999,80.0,79.99252,186.0,61.0,94.625,4075.601902336281,75.0,1.4980441666666666,19.479113070555343,3.7331116666666664,48.541762571536985,,,2.4593594444444444,31.979124357907672,5.45,-3.1833333333333336,0.9452938888888889,8.635809166666666,7.690515277777777,66.0,8.0,14.0,1.6211567126840363,32.460566666666665,0.0,97.0,89.05378904691842,10.94621095308157,17.700195
2023-10-26,5.757315214925724,93.2,70.0,69.87687,139.0,65.0,96.888885,1522.8598250029875,50.0,1.6019275,19.37726841936871,3.348584444444444,40.505216125525436,,,3.3165330555555554,40.11751545510585,8.3,-0.23333333333333428,0.2643627777777778,8.531407777777778,8.267045000000001,48.0,8.0,3.0,0.3516418483493736,5.719966666666666,0.0,91.0,96.90129947291491,3.098700527085083,17.753906
2023-10-27,4.4211202073118,,68.0,55.05604,124.0,68.0,94.85714,1999.2666445088432,36.0,2.3552236111111116,23.113897103853954,4.990808333333334,48.979226319534966,,,2.843611111111111,27.906876576611083,7.983333333333333,-5.25,3.036126666666667,13.225769722222223,10.189643055555555,53.0,8.0,20.0,1.5121993214803648,51.59028333333333,0.0,100.0,77.04385657369112,22.956143426308877,17.226562
2023-10-28,8.992191498522201,94.28,71.0,74.2241,170.0,62.0,97.2,2103.8883712505976,64.0,1.8745711111111112,21.48937000850919,4.9427611111111105,56.66193282866659,,,1.9059161111111111,21.84869716282422,6.833333333333333,-2.6000000000000014,0.7129772222222222,9.436225555555554,8.723248333333334,68.0,4.0,15.0,1.589618636359194,32.444583333333334,0.0,100.0,92.44425413503964,7.5557458649603655,17.519531
